filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation,parties,parties_confidence,parties_explanation
89a7ad6b2ecc5f78b41865f81f3f62ef.txt,VSA,99,"Document is titled '2016 Credit Support Annex for Variation Margin (VM)' and references ISDA Master Agreement, indicating it is a Credit Support Annex (VSA).",2017-07-12,95,"The ISDA Master Agreement date referenced is July 12, 2017, which is the main contract date associated with this annex.",,100,"No amendment date is specified; document is an annex to the original agreement, not an amendment.",INITIAL,90,"Document is an annex to the original ISDA Master Agreement, indicating initial version of the Credit Support Annex.",EXECUTED,90,"Document is presented as an exhibit and includes definitive terms, indicating executed status.","JPMORGAN CHASE BANK, N.A. | Party A; CMF TT II, LLC | Party B",99,Parties are explicitly named as Party A and Party B in the document.
8bfb98b266735a9da2cd65340376e7e4.txt,ISDA,95,"Document is titled '2002 MASTER AGREEMENT' by ISDA, indicating an ISDA Master Agreement.",2003-12-30,99,"The agreement is dated as of December 30, 2003 as stated in the document title and text.",,100,No indication that this document is an amendment; it is the initial master agreement.,INITIAL,95,"Document is the original 2002 Master Agreement, not an amendment or restatement.",EXECUTED,90,Document includes execution signature blocks indicating it is an executed agreement.,"[Name] | Party A; HARRAH'S OPERATING COMPANY, INC. | Party B",95,Parties explicitly named as Party A and Party B in the agreement.
8e8585cc0cc75b0486dcb4b0da116d20.txt,ISDA,99,Document is titled 'ISDA 2002 MASTER AGREEMENT' and references the ISDA Master Agreement and Schedule.,2009-03-18,98,"The agreement is dated as of March 18, 2009 as stated in the document.",,100,No indication that this document is an amendment; it is the original master agreement.,INITIAL,99,"Document is the original 2002 Master Agreement, not an amendment or restatement.",EXECUTED,90,"Document is dated and presented as an executed agreement, no indication it is a draft.","GMAC INVESTMENT MANAGEMENT LLC; GMAC MORTGAGE, LLC",95,"Parties named as GMAC INVESTMENT MANAGEMENT LLC and GMAC MORTGAGE, LLC in the introductory paragraph; roles not explicitly stated."
8ea4b8fc2f375db1a0765c9ff3ac2134.txt,SWAP,95,"Document is an ISDA Schedule to the Master Agreement for Basis Swap, indicating a currency or basis swap agreement.",2007-03-13,99,The date is explicitly stated as 13 March 2007 on the document.,,100,No amendment date is indicated; this appears to be the initial schedule.,INITIAL,95,"Document is an initial ISDA Schedule to the Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document includes executed terms and detailed provisions, indicating it is an executed agreement rather than draft.",CRUSADE MANAGEMENT LIMITED | Party A; ST.GEORGE BANK LIMITED | St.George; PERPETUAL TRUSTEES CONSOLIDATED LIMITED as trustee of Crusade Global Trust No. 1 of 2007 | Party B,99,Parties are clearly listed with their roles in the document.
92787237d51055e7b74e229fa9d1cce0.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and references both the schedule and confirmations, indicating it is an ISDA Master Agreement.",2013-08-26,100,"The contract date is explicitly stated as 'dated as of August 26, 2013'.",,100,No amendment date is mentioned; the document is the initial master agreement.,INITIAL,100,"The document is the original 2002 Master Agreement, indicating an initial contract.",EXECUTED,95,"The document is dated and refers to parties having entered or anticipating transactions, indicating an executed agreement.",FRANKLIN STREET PROPERTIES CORP.; BANK OF MONTREAL,90,The parties named are FRANKLIN STREET PROPERTIES CORP. and BANK OF MONTREAL; roles are not explicitly stated.
942befcb308b52ee91fb14ce21610af4.txt,ISDA,99,The document is titled '2002 MASTER AGREEMENT' by ISDA and references the ISDA Master Agreement and Schedule.,2014-12-17,98,"The main contract date is stated as December 17, 2014, the date of the 2002 Master Agreement.",2017-02-08,95,"An Amended and Restated Schedule is dated February 8, 2017, indicating an amendment date.",RESTATED,97,"The document includes an Amended and Restated Schedule, indicating the version is amended and restated.",EXECUTED,90,"The document includes signatures and dates, indicating it is an executed agreement.","JPMORGAN CHASE BANK, N.A. | Party A; BOOZ ALLEN HAMILTON INC. | Party B",100,"Parties are explicitly named as JPMORGAN CHASE BANK, N.A. (Party A) and BOOZ ALLEN HAMILTON INC. (Party B)."
947ff687656c5cb190a76635369b778b.txt,ISDA,99,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, indicating it is an ISDA Master Agreement.",2007-02-01,98,"The Master Agreement is dated as of February 1, 2007, which is the primary contract date.",,100,No amendment date is mentioned; this is the initial Master Agreement document.,INITIAL,99,"The document is the initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and refers to entered transactions, indicating an executed status rather than draft.","WACHOVIA BANK, NATIONAL ASSOCIATION | Party; G&E Healthcare REIT MEDICAL PORTFOLIO 1, LLC | Party",95,"The parties named in the agreement are Wachovia Bank, National Association and G&E Healthcare REIT Medical Portfolio 1, LLC, identified as the contracting parties."
94c99f07e0ad56498a44d5a314ddd492.txt,ISDA,99,"The document is titled '2002 MASTER AGREEMENT' by International Swaps and Derivatives Association, Inc., indicating it is an ISDA Master Agreement.",2024-08-05,99,"The agreement is dated as of August 5, 2024, which is the main contract date.",,100,No amendment date is mentioned; this is the initial master agreement document.,INITIAL,99,"This is the initial 2002 Master Agreement, not an amendment or restated version.",EXECUTED,90,"The document is presented as a dated executed agreement, indicating it is executed rather than draft.",THE BANK OF NOVA SCOTIA | Party A; EACH PARTY B SPECIFIED ON APPENDIX A TO THIS AGREEMENT | Party B,95,"Parties are explicitly named as THE BANK OF NOVA SCOTIA and each Party B specified on Appendix A, severally and not jointly."
953a642cf56f50c0addeaaaf122bd332.txt,ISDA,99,"The document is titled '2002 MASTER AGREEMENT' by ISDA, indicating it is an ISDA Master Agreement.",2023-05-17,99,"The agreement is dated as of May 17, 2023, which is the main contract date.",,100,No indication that this document is an amendment; it is the initial master agreement.,INITIAL,99,"This is the initial 2002 Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document is presented as an executed agreement dated May 17, 2023.","ING Capital Markets LLC | Party A; CORE Alaska, LLC | Party B",98,"Parties are explicitly named as ING Capital Markets LLC (Party A) and CORE Alaska, LLC (Party B)."
95c71723d3c85e1ebc0fa5048df2c261.txt,ISDA,100,"The document is an amendment to an ISDA Master Agreement, explicitly stated in the title and text.",2009-09-22,90,"The original ISDA Master Agreement date is September 22, 2009, referenced as the main contract date.",2009-12-21,100,"The second amendment is dated December 21, 2009, explicitly stated in the document title and text.",AMENDMENT,100,The document is titled 'Second Amendment' indicating it is an amendment to the original ISDA Master Agreement.,EXECUTED,90,"The document is dated and signed by parties, indicating it is an executed amendment.",SEMPRA ENERGY TRADING LLC | Party A; MXENERGY INC. | Party B; THE SPECIFIED ENTITIES PARTY THERETO,100,"Parties are explicitly named as Sempra Energy Trading LLC (Party A), MXEnergy Inc. (Party B), and specified entities party thereto."
964c345e133d5b7195945c265f8d086c.txt,SWAP,95,Document title and content refer to a Currency Swap Agreement.,2003-03-13,99,The Master Agreement is dated as of 13 March 2003 as stated in the schedule.,,100,No indication that this document is an amendment; it appears to be the initial agreement or schedule.,INITIAL,95,Document is the initial Master Agreement and schedule dated 13 March 2003.,EXECUTED,90,Document is presented as a formal executed agreement with defined parties and dated schedule.,SECURITISATION ADVISORY SERVICES PTY. LIMITED | Manager; COMMONWEALTH BANK OF AUSTRALIA | Party A; PERPETUAL TRUSTEE COMPANY LIMITED | Party B,98,Parties are explicitly listed with roles in the document header and schedule.
964d74660be354a99bccf97bf108e52c.txt,ISDA,99,"Document is titled '2002 MASTER AGREEMENT' by International Swaps and Derivatives Association, Inc., indicating an ISDA Master Agreement.",2017-07-12,98,"The agreement is dated as of July 12, 2017 as stated at the beginning of the document.",,100,No indication that this document is an amendment; it appears to be the initial master agreement.,INITIAL,95,"Document is the original 2002 Master Agreement dated July 12, 2017, indicating initial contract.",EXECUTED,90,"The document is dated and presented as an executed agreement, no indication it is draft.","JPMORGAN CHASE BANK, N.A. | Party A; SECOR MASTER FUND L.P. | Party B",99,Parties explicitly named as Party A and Party B at the start of the agreement.
967d200c7518542b813316e81f391d47.txt,ISDA,99,"The document is an amendment to the 2002 ISDA Master Agreement and Schedule, explicitly mentioning ISDA Master Agreement.",2011-01-28,99,"The amendment date is clearly stated as January 28, 2011 on the first page and throughout the document.",2011-01-28,99,"This document is the Fifth Amendment dated January 28, 2011, so the amendment date is the same.",AMENDMENT,99,The document is titled 'Fifth Amendment' and describes amendments to the existing ISDA Master Agreement.,EXECUTED,95,"The document includes executed signatures from all parties, indicating an executed status.","Bank of America, N.A. | Party A; TBS International Limited | Party B Group Agent; Albemarle Maritime Corp. | Party B; Arden Maritime Corp. | Party B; Avon Maritime Corp. | Party B; Birnam Maritime Corp. | Party B; Bristol Maritime Corp. | Party B; Chester Shipping Corp. | Party B; Darby Navigation Corp. | Party B; Dover Maritime Corp. | Party B; Elrod Shipping Corp. | Party B; Exeter Shipping Corp. | Party B; Frankfort Maritime Corp. | Party B; Glenwood Maritime Corp. | Party B; Hansen Shipping Corp. | Party B; Henley Maritime Corp. | Party B; Hudson Maritime Corp. | Party B; Montrose Maritime Corp. | Party B; Oldcastle Shipping Corp. | Party B; Rector Shipping Corp. | Party B; Remsen Navigation Corp. | Party B; Sheffield Maritime Corp. | Party B; Sherman Maritime Corp. | Party B; Sterling Shipping Corp. | Party B; Stratford Shipping Corp. | Party B; Vernon Maritime Corp. | Party B; Windsor Maritime Corp. | Party B; TBS International plc | Party B Group Agent; Cumberland Navigation Corp. | Party B; Hartley Navigation Corp. | Party B; Jessup Maritime Corp. | Party B; Quentin Navigation Corp. | Party B; Vedado Maritime Corp. | Party B",98,Parties are explicitly listed with their roles as Party A and Party B Group Agent and Party B members in the amendment text.
96d57fd26efc55bf8c84e99d18b70106.txt,TERMINATION,100,Document is titled 'TERMINATION ACKNOWLEDGMENT' and refers to termination of ISDA Master Agreement and related agreements.,2014-06-27,100,"Date stated at the beginning of the document as 'Dated: June 27, 2014'.",,100,"Document is a termination acknowledgment, not an amendment.",AMENDMENT,90,"Document is a termination acknowledgment, which is a form of amendment to the original ISDA Master Agreement.",EXECUTED,100,"Document includes executed signatures and dates, indicating it is an executed version.","Citibank, N.A. | Counterparty and Secured Party; Citibank, N.A. | Bank; BDCA-CB Funding, LLC | Counterparty and Pledgor; Business Development Corporation of America | Sole member of BDCA-CB Funding, LLC",100,Parties explicitly named with roles in the signature section and throughout the document.
97489313abb85203830b614bda4c1da5.txt,ISDA,99,"Document is a Schedule to the 1992 ISDA Master Agreement, indicating it is part of an ISDA Master Agreement.",2009-06-25,95,"The Schedule is dated as of June 25, 2009, which is the main contract date.",,100,"No amendment date is specified; document is a Schedule, not an amendment.",INITIAL,90,"Document is a Schedule to the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,80,"Document is dated and refers to executed terms, indicating executed status rather than draft.",GOLDMAN SACHS BANK USA | Party A; NEWMARKET CORPORATION | Party B,99,Parties are explicitly named as Party A and Party B in the Schedule.
97f47006838e50b099aae8fcab8b9aca.txt,ISDA,95,"Document is a Schedule to the 2002 ISDA Master Agreement, indicating it is part of an ISDA Master Agreement.",2010-06-07,99,"The 2002 Master Agreement is dated as of June 7, 2010, which is the main contract date.",,100,"No amendment date is specified; document is a schedule to the original agreement, not an amendment.",INITIAL,90,"Document is a Schedule to the initial 2002 ISDA Master Agreement, not an amendment or restatement.",EXECUTED,85,"The document is dated and refers to executed terms, indicating it is an executed agreement rather than a draft.","NATIXIS | Party A; CINEDIGM DIGITAL FUNDING I, LLC | Party B",98,"Parties are explicitly named as NATIXIS (Party A) and CINEDIGM DIGITAL FUNDING I, LLC (Party B)."
9883b51cc6c4595190c93af3c89db487.txt,ISDA,99,"Document is an amendment to the First Lien ISDA 2002 Master Agreement, indicating ISDA Master Agreement type.",2022-04-21,98,"The amendment is entered into as of April 21, 2022, stated as the effective date.",2022-04-21,98,"This document is an amendment dated April 21, 2022, as indicated in the title and execution section.",AMENDMENT,99,Document is titled as the Twenty-Second Amendment to the First Lien ISDA 2002 Master Agreement.,EXECUTED,95,"Document is an execution version with signatures from authorized officers, indicating executed status.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A; PAR PETROLEUM, LLC | Guarantor; MCCHORD PIPELINE CO. | Guarantor",95,"Parties explicitly named with roles: Party A, Party B, and Guarantors acknowledged in the amendment."
9bf746c2dd1c5a1cb7c1eab773dfca72.txt,ISDA,99,"The document is titled 'International Swaps and Derivatives Association Master Agreement' and references ISDA multiple times, indicating it is an ISDA Master Agreement.",2009-06-12,98,"The Master Agreement is dated as of 12 June 2009, which is the primary contract date.",,100,No amendment date is mentioned; the document appears to be the initial Master Agreement.,INITIAL,95,"The document is the initial ISDA Master Agreement dated 12 June 2009, not an amendment or restated version.",EXECUTED,90,"The document is marked as 'EXECUTION COPY' and includes signature blocks, indicating it is an executed version.","Newedge Group | Party A; Frontier Trading Company XIII, LLC | Party B",99,"The parties are explicitly named as Newedge Group (Party A) and Frontier Trading Company XIII, LLC (Party B) in the agreement."
9c980cac35fd532baa24a3815c0ccb19.txt,ISDA,90,"Document title references ISDA Agreements subject to New York Law, indicating an ISDA Master Agreement.",,0,No contract date found in the provided text.,,100,No indication that this document is an amendment.,,0,No information about version type in the provided text.,,0,No status information found in the provided text.,,0,No parties mentioned in the provided text.
9ee6698d2d2e543cb5857d978b090ce6.txt,ISDA,95,"The document is a Schedule to an ISDA Master Agreement, explicitly mentioned in the text.",2004-07-08,90,"The ISDA Master Agreement date is July 8, 2004, stated in the first paragraph.",,100,"This document is a Schedule to the ISDA Master Agreement, not an amendment itself.",INITIAL,85,"This is the initial Schedule to the ISDA Master Agreement, not an amendment or restatement.",EXECUTED,80,"The document references executed dates and signatures, indicating an executed agreement rather than draft.","Banknorth, N.A. | Party A; Brookstone Company, Inc. | Party B",95,Parties are explicitly named as Party A and Party B in the agreement.
9f041ef804325654bbac2eae8db1c7cc.txt,ISDA,99,Document is a Schedule to an ISDA Master Agreement explicitly stated in the text.,2008-03-06,95,"The ISDA Master Agreement is dated as of March 6, 2008, which is the main contract date.",,100,No amendment date is mentioned; this is a schedule to the original ISDA Master Agreement.,INITIAL,90,"This is the initial Schedule to the ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document refers to executed agreements and delivery of executed documents, indicating executed status.","Wells Fargo Bank, N.A. | Party A; Barnes Group Inc. | Party B",99,Parties are explicitly identified as Party A and Party B with their legal names.
a07bdd4a7ece5c86900ef38cae14c2ff.txt,ISDA,100,"Document is a Schedule to the 1992 ISDA Master Agreement, explicitly stated in the text.",2021-04-26,100,"The Schedule is dated as of April 26, 2021, stated at the beginning of the document.",,100,"Document is a Schedule to an ISDA Master Agreement, not an amendment document itself.",RESTATED,90,"The document states it amends and restates the prior agreement dated November 19, 2012, indicating an amended and restated version.",EXECUTED,95,"The document includes signature blocks with executed signatures, indicating executed status.","WELLS FARGO BANK, N.A. | Party A; FARMER BROS. CO. | Party B",100,Parties are clearly identified as Party A and Party B with their legal names at the start of the document.
a10531d34dd151978068623d8c289641.txt,VSA,95,"Document is titled '2016 Credit Support Annex for Variation Margin (VM)' and references ISDA Master Agreement, indicating it is a Credit Support Annex (VSA).",2017-07-12,90,"The ISDA Master Agreement date referenced is July 12, 2017, which is the main contract date related to this annex.",,100,"No amendment date is specified; this document is an annex, not an amendment.",INITIAL,85,"Document is an initial Credit Support Annex forming part of the ISDA Master Agreement, not an amendment or restatement.",EXECUTED,80,"The document is presented as an exhibit and uses definitive language, indicating it is executed rather than draft.","JPMORGAN CHASE BANK, N.A. | Party A; CMF GRAHAM CAPITAL MASTER FUND L.P. | Party B",99,Parties are explicitly named as Party A and Party B in the document.
a1cc0cc9592f556ab76c58a38d8d8036.txt,ISDA,95,Document references 'ISDA Master Agreement' explicitly.,2005-02-25,90,Date at the top of the letter indicating when this document was issued.,,100,"Document is a letter agreement extending a deadline, not an amendment with a separate date.",LETTER,90,"This is a letter agreement related to the ISDA Master Agreement, not an initial, amended and restated, or amendment version.",EXECUTED,80,"Letter is signed by Steve Bunkin, indicating executed status.",Belden & Blake Corporation | Counterparty; J. Aron & Company | Counterparty,95,Parties named explicitly as parties to the ISDA Master Agreement.
a23fe1d48f4758f88e9353c65600937e.txt,ISDA,99,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, indicating it is an ISDA Master Agreement.",2011-08-18,98,"The contract date is explicitly stated as 'dated as of August 18, 2011'.",,100,No amendment date is mentioned; this appears to be the initial master agreement.,INITIAL,99,"The document is the original ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document is presented as a finalized agreement with a specific date, indicating execution rather than draft.","WELLS FARGO BANK, NATIONAL ASSOCIATION; LKQ CORPORATION",95,"The parties are explicitly named as 'WELLS FARGO BANK, NATIONAL ASSOCIATION' and 'LKQ CORPORATION' with no specific roles stated."
a285309b80e45dbeb097804febb56b64.txt,ISDA,95,"The document is titled 'ISDA MASTER AGREEMENT' and includes the Schedule and Credit Support Annex, indicating an ISDA Master Agreement.",2002-01-01,70,"The agreement is dated as of 2002, exact date not specified, so defaulting to year start.",,100,No amendment date is mentioned; this is the initial master agreement.,INITIAL,95,"Document is the original 2002 Master Agreement, not an amendment or restatement.",EXECUTED,90,"The agreement is presented as entered into by the parties, indicating executed status.","BANK OF AMERICA, N.A. | Party A; Verizon Owner Trust 2018-A | Party B",99,Parties explicitly named as 'Party A' and 'Party B' in the agreement.
a3064e27e4ca56e4adbfede0b43ebe6d.txt,ISDA,95,"The document is titled 'ISDA Master Agreement' and references the 2002 Master Agreement, Schedule, and Confirmations, indicating it is an ISDA Master Agreement.",2019-10-01,99,"The document states '2002 MASTER AGREEMENT dated as of October 1, 2019' as the main contract date.",,100,No amendment date is mentioned; this is the initial master agreement document.,INITIAL,95,"The document is the original 2002 Master Agreement dated 2019-10-01, indicating it is the initial contract.",EXECUTED,90,"The document is presented as a finalized agreement with effective date and signatures implied, indicating executed status rather than draft.","Wells Fargo Bank, National Association; Verizon Owner Trust 2019-C",95,"The parties named are Wells Fargo Bank, National Association and Verizon Owner Trust 2019-C as stated in the introductory paragraph."
a3d3c63ab55d566e91e0e3ce6830d68e.txt,ISDA,95,"The document references the ISDA Master Agreement including Schedule and Credit Support Annex, indicating it is related to an ISDA Master Agreement.",2012-05-11,99,"The amendment agreement is dated as of May 11, 2012, which is the main date of this document.",2012-05-11,99,"This document is an amendment agreement dated May 11, 2012, so the amendment date is this date.",AMENDMENT,99,"The document is titled 'Amendment Agreement' and amends the existing ISDA Master Agreement, so version type is AMENDMENT.",EXECUTED,90,"The document includes signatures from both parties, indicating it is an executed agreement.","Citibank, N.A. | Party A; EP Investments LLC | Party B",99,"The parties are explicitly named as Citibank, N.A. (Party A) and EP Investments LLC (Party B) in the text."
a68440b7c9ea57c39f2756e432f5cbbf.txt,ISDA,99,"Document is titled 'ISDA 2002 MASTER AGREEMENT' and references the 2002 Master Agreement and Schedule, indicating an ISDA Master Agreement.",2016-01-19,98,"The agreement is dated as of January 19, 2016 as stated in the introductory paragraph.",,100,No indication that this document is an amendment; it appears to be the initial master agreement.,INITIAL,99,"Document is the original 2002 Master Agreement dated January 19, 2016, indicating initial contract.",EXECUTED,90,"The agreement is dated and parties have entered into or anticipate transactions, indicating an executed agreement rather than draft.","Citibank, N.A. | Party; Cheltenham Funding LLC | Party",95,"Parties named as Citibank, N.A. and Cheltenham Funding LLC in the introductory paragraph; roles not explicitly defined beyond being parties to the agreement."
a789626eebaf593a8e3614eed3da6a5d.txt,ISDA,95,"Document is an ISDA Schedule to the 2002 Master Agreement, indicating an ISDA Master Agreement type.",2023-05-19,99,"The 2002 Master Agreement is dated as of May 19, 2023, indicating the main contract date.",,100,"No amendment date is specified; document is a Schedule to the Master Agreement, not an amendment.",INITIAL,90,"Document is a Schedule to the initial 2002 Master Agreement, not an amendment or restatement.",EXECUTED,90,"Document is marked as 'EXECUTION VERSION', indicating executed status.","BANK OF MONTREAL | Party A; FUELCELL ENERGY OPCO FINANCE 1, LLC | Party B",99,Parties explicitly named as Party A and Party B in the Schedule.
a79ca3f14bcb5dcbad36485e16e4732c.txt,ISDA,95,"The document is a Schedule to the ISDA 2002 Master Agreement, indicating it is related to an ISDA Master Agreement.",2016-01-19,90,"The original ISDA Master Agreement is dated January 19, 2016, which is the main contract date.",2019-06-28,95,"The Schedule is amended and restated as of June 28, 2019, indicating an amendment date.",RESTATED,95,The document is an amended and restated Schedule to the ISDA Master Agreement.,EXECUTED,90,"The document is labeled as 'EXECUTION COPY', indicating it is an executed version.","CITIBANK, N.A. | Party A; CHELTENHAM FUNDING LLC | Party B",99,"The parties are explicitly named as CITIBANK, N.A. (Party A) and CHELTENHAM FUNDING LLC (Party B)."
a8fb40c94e6959f5ac8417410def168c.txt,SWAP,95,"The document is titled 'SWAP TRANSFER AND ASSIGNMENT AGREEMENT' and references a 'Transferred Transaction' under a 1992 ISDA Master Agreement, indicating it relates to a currency swap agreement.",2012-04-12,100,"The agreement is dated as of April 12, 2012, which is the main date associated with the contract.",,100,"This document is a transfer and assignment agreement, not an amendment, so no amendment date applies.",AMENDMENT,70,"The document is a transfer and assignment agreement related to an existing swap transaction, effectively an amendment to the original agreement's parties and obligations.",EXECUTED,90,"The document includes executed signatures and dates, indicating it is an executed agreement.","Merrill Lynch International | Assignee; Merrill Lynch Capital Services, Inc. | Assignor",98,"The parties explicitly named are Merrill Lynch International (MLI) and Merrill Lynch Capital Services, Inc. (MLCS), with MLI accepting transfer and assignment from MLCS."
a957a2573ca25c5a913f0e96e32d0002.txt,GMRA,99,"The document is titled 'GLOBAL MASTER REPURCHASE AGREEMENT' and references TBMA/ISMA 2000 version, which corresponds to GMRA.",2012-10-26,99,"The agreement is dated as of October 26, 2012 as stated at the beginning of the document.",,100,No indication that this document is an amendment; it appears to be the initial agreement.,INITIAL,95,"The document is the original 2000 version agreement dated 2012, no indication it is amended and restated or an amendment.",EXECUTED,90,"The document is dated and presented as a formal agreement, indicating it is executed rather than draft.","JPMORGAN CHASE BANK, N.A., LONDON BRANCH | Party A; COBBS CREEK LLC | Party B",98,Parties are explicitly named as 'Party A' and 'Party B' with their full legal names at the start of the agreement.
a9f2ae99a6325e05834d7a810fb10345.txt,ISDA,99,"The document is titled '2002 MASTER AGREEMENT' by ISDA, indicating it is an ISDA Master Agreement.",2008-04-02,98,"The agreement is dated as of April 2, 2008, stated at the beginning of the document.",,100,No amendment date is mentioned; the document appears to be the initial master agreement.,INITIAL,99,"The document is the original 2002 Master Agreement dated April 2, 2008, indicating it is the initial contract.",EXECUTED,90,"The agreement is dated and presented as a finalized master agreement, indicating it is executed rather than draft.","HSBC BANK USA, NATIONAL ASSOCIATION | Party; CHRISTIE/AIX, INC. | Party",95,"The parties named are HSBC BANK USA, NATIONAL ASSOCIATION and CHRISTIE/AIX, INC., identified as parties to the agreement."
aafbb062cbae5c1797a48b64e207c7f6.txt,ISDA,95,"The document is titled 'ISDA Master Agreement' and references ISDA terms and schedules, indicating it is an ISDA Master Agreement.",2006-03-17,90,"The Master Agreement is dated as of March 17, 2006, which is the primary contract date.",2008-01-03,90,"The document states it was amended and restated as of January 3, 2008, indicating an amendment date.",RESTATED,95,The document is described as 'Amended and Restated' indicating the version type is amended and restated.,EXECUTED,90,"The document is presented as a finalized agreement with dates and signatures implied, indicating an executed status.","J. ARON & COMPANY | Party; CALUMET LUBRICANTS CO., LIMITED PARTNERSHIP | Counterparty",95,"The parties are explicitly named as J. ARON & COMPANY and CALUMET LUBRICANTS CO., LIMITED PARTNERSHIP with roles as party and counterparty respectively."
adaa75e99476551c89efbc34730f9fa1.txt,ISDA,100,"Document is titled 'ISDA MASTER AGREEMENT' and references ISDA terms and schedule, indicating it is an ISDA Master Agreement.",2005-09-22,100,"The contract date is explicitly stated as 'dated as of September 22, 2005'.",,100,No indication that this document is an amendment; it is the original master agreement.,INITIAL,100,"Document is the initial master agreement, not an amendment or restated version.",EXECUTED,90,"Document is marked as 'Execution Copy', indicating it is an executed version.","THE ROYAL BANK OF SCOTLAND PLC; NOVASTAR MORTGAGE SUPPLEMENTAL INTEREST TRUST, SERIES 2005-3, a New York common law trust | Party A",90,"Parties are named explicitly at the beginning; roles are partially indicated with 'Party A' for Novastar, but Royal Bank role is not specified."
af602451f9e05f1f814d5abfb53bef5f.txt,ISDA,95,The text refers to ISDA Master Agreements explicitly.,2004-11-15,90,"The ISDA Master Agreements are dated November 15, 2004.",,100,No amendment date is mentioned; document refers to initial agreements.,INITIAL,90,"The agreements are initial ISDA Master Agreements dated November 15, 2004.",EXECUTED,80,"The agreements are described as entered into, implying executed status.","Citibank, N.A. | Above Cap Liquidity Facility Provider; Wilmington Trust Company | Subordination Agent for the JetBlue Airways Corporation Pass Through Trust 2004-2G-2-O; Wilmington Trust Company | Subordination Agent for the JetBlue Airways Corporation Pass Through Trust 2004-2C-O",90,Parties explicitly named with their roles in the agreements.
afbf6d5a5932562f85e1dee29f0ce0a8.txt,GUARANTEE,100,"The document is titled 'Guaranty' and repeatedly refers to guaranty obligations, indicating it is a Guaranty agreement.",2018-05-01,100,"The Guaranty is dated as of May 1, 2018, stated at the beginning of the document.",,100,"No indication that this document is an amendment; it is an original Guaranty dated May 1, 2018.",INITIAL,100,"Document is the initial Guaranty agreement, not an amendment or restatement.",EXECUTED,90,"Document is labeled 'Execution Version' and dated, indicating it is an executed agreement.","Summer Energy Holdings, Inc. | Guarantor; EDF Trading North America, LLC | Counterparty; EDF Energy Services, LLC | Counterparty",100,Parties explicitly named as Guarantor and Counterparties in the document.
afcac2745e2a5a4d9b09d867b76696b5.txt,ISDA,99,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, indicating it is an ISDA Master Agreement.",2005-05-27,98,"The agreement is dated as of May 27, 2005, which is the main contract date.",,100,No amendment date is mentioned; this is the initial master agreement.,INITIAL,99,"The document is the initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The document is labeled 'Execution Copy' and dated, indicating it is an executed agreement.","GREENWICH CAPITAL DERIVATIVES, INC.; NOVASTAR MORTGAGE SUPPLEMENTAL INTEREST TRUST, SERIES 2005-2 | Party B",95,Parties are explicitly named at the beginning of the agreement with one identified as 'Party B' and the other as the counterparty.
b01b15a1290b5517b5a492949e900ba0.txt,VSA,99,Document is titled '2016 Credit Support Annex for Variation Margin (VM)' and refers to ISDA Credit Support Annex.,2017-07-12,95,"ISDA Master Agreement date referenced as July 12, 2017, indicating the main contract date.",,100,"No amendment date specified; document is a Credit Support Annex, not an amendment.",INITIAL,90,"Document is an initial Credit Support Annex supplementing the ISDA Master Agreement, not an amendment or restatement.",EXECUTED,85,Document is presented as an exhibit and uses definitive language indicating execution rather than draft.,"JPMORGAN CHASE BANK, N.A. | Party A; CMF WILLOWBRIDGE MASTER FUND L.P. | Party B",99,"Parties clearly identified as JPMORGAN CHASE BANK, N.A. (Party A) and CMF WILLOWBRIDGE MASTER FUND L.P. (Party B)."
b022e3b1a6ae53dd95ef2a31d27f8283.txt,ISDA,95,"Document is a Schedule to the ISDA 2002 Master Agreement, indicating ISDA Master Agreement type.",2014-08-25,90,"Original Master Agreement date is August 25, 2014, stated as the main contract date.",2019-06-28,90,"Amended and restated date is June 28, 2019, indicating amendment date.",RESTATED,95,Document is an amended and restated Schedule to the ISDA Master Agreement.,EXECUTED,90,Document is labeled as 'EXECUTION COPY' indicating executed status.,"CITIBANK, N.A. | Party A; CENTER CITY FUNDING LLC | Party B",95,Parties explicitly named as Party A and Party B in the agreement.
